T-4,T-3,T-2,T-1,T-0,Effort
0.119049042,-0.066189103,0.177852484,0.134296183,0.175426991,0.11088693
-0.066189103,0.177852484,0.134296183,0.175426991,0.11116335,0.042894587
0.177852484,0.134296183,0.175426991,0.11116335,0.440257109,0.042894587
0.134296183,0.175426991,0.11116335,0.440257109,0.193103408,0.042894587
0.175426991,0.11116335,0.440257109,0.193103408,0.087523431,0.042894587
0.11116335,0.440257109,0.193103408,0.087523431,0.271905446,0.042894587
0.440257109,0.193103408,0.087523431,0.271905446,0.473540477,0.042894587
0.193103408,0.087523431,0.271905446,0.473540477,-0.252569664,0.042894587
0.087523431,0.271905446,0.473540477,-0.252569664,-0.201072142,0.042894587
0.271905446,0.473540477,-0.252569664,-0.201072142,-0.394910721,0.042894587
0.473540477,-0.252569664,-0.201072142,-0.394910721,-0.148282415,0.042894587
-0.252569664,-0.201072142,-0.394910721,-0.148282415,0.305175865,0.042894587
-0.201072142,-0.394910721,-0.148282415,0.305175865,0.38304905,0.042894587
-0.394910721,-0.148282415,0.305175865,0.38304905,-4.471207334,0.042894587
-0.148282415,0.305175865,0.38304905,-4.471207334,-4.007681874,0.042894587
0.305175865,0.38304905,-4.471207334,-4.007681874,-3.884249725,0.042894587
0.38304905,-4.471207334,-4.007681874,-3.884249725,-4.217481187,0.042894587
-4.471207334,-4.007681874,-3.884249725,-4.217481187,-4.195285712,-2.391399924
-4.007681874,-3.884249725,-4.217481187,-4.195285712,-3.331070935,-2.391399924
-3.884249725,-4.217481187,-4.195285712,-3.331070935,-3.941405621,-2.391399924
-4.217481187,-4.195285712,-3.331070935,-3.941405621,-4.5676331,-2.391399924
-4.195285712,-3.331070935,-3.941405621,-4.5676331,-4.873726117,-2.391399924
-3.331070935,-3.941405621,-4.5676331,-4.873726117,-6.014124945,-2.391399924
-3.941405621,-4.5676331,-4.873726117,-6.014124945,-4.953410256,-2.391399924
-4.5676331,-4.873726117,-6.014124945,-4.953410256,-5.366167196,-3.147634747
-4.873726117,-6.014124945,-4.953410256,-5.366167196,-5.470091611,-3.147634747
-6.014124945,-4.953410256,-5.366167196,-5.470091611,-5.449238396,-3.326554759
-4.953410256,-5.366167196,-5.470091611,-5.449238396,-4.59875603,-3.276293964
-5.366167196,-5.470091611,-5.449238396,-4.59875603,-6.460337837,-3.276293964
-5.470091611,-5.449238396,-4.59875603,-6.460337837,-7.037566831,-3.276293964
-5.449238396,-4.59875603,-6.460337837,-7.037566831,-5.31227526,-3.458065144
-4.59875603,-6.460337837,-7.037566831,-5.31227526,-5.116019632,-3.458065144
-6.460337837,-7.037566831,-5.31227526,-5.116019632,-5.210848612,-4.059120182
-7.037566831,-5.31227526,-5.116019632,-5.210848612,-6.125156508,-4.001700846
-5.31227526,-5.116019632,-5.210848612,-6.125156508,-5.583126359,-3.832866463
-5.116019632,-5.210848612,-6.125156508,-5.583126359,-5.383880532,-3.771455908
-5.210848612,-6.125156508,-5.583126359,-5.383880532,-5.968025886,-3.811347717
-6.125156508,-5.583126359,-5.383880532,-5.968025886,-5.339687878,-3.696547438
-5.583126359,-5.383880532,-5.968025886,-5.339687878,-5.710202011,-3.476145272
-5.383880532,-5.968025886,-5.339687878,-5.710202011,-5.5391944,-3.476145272
-5.968025886,-5.339687878,-5.710202011,-5.5391944,-4.587108154,-3.476145272
-5.339687878,-5.710202011,-5.5391944,-4.587108154,-4.492230165,-3.476145272
-5.710202011,-5.5391944,-4.587108154,-4.492230165,-4.172692983,-3.476145272
-5.5391944,-4.587108154,-4.492230165,-4.172692983,-2.943512891,-3.476145272
-4.587108154,-4.492230165,-4.172692983,-2.943512891,-3.264406874,-2.912630304
-4.492230165,-4.172692983,-2.943512891,-3.264406874,-3.386537099,-2.799083992
-4.172692983,-2.943512891,-3.264406874,-3.386537099,-3.120611604,-2.699026644
-2.943512891,-3.264406874,-3.386537099,-3.120611604,-3.362246805,-2.496217898
-3.264406874,-3.386537099,-3.120611604,-3.362246805,-2.898165042,-2.465339146
-3.386537099,-3.120611604,-3.362246805,-2.898165042,-3.686503053,-2.591025686
-3.120611604,-3.362246805,-2.898165042,-3.686503053,-2.735718288,-2.558591416
-3.362246805,-2.898165042,-3.686503053,-2.735718288,-2.615319284,-2.633275076
-2.898165042,-3.686503053,-2.735718288,-2.615319284,-2.559538114,-2.629022912
-3.686503053,-2.735718288,-2.615319284,-2.559538114,-2.593250062,-2.636715379
-2.735718288,-2.615319284,-2.559538114,-2.593250062,-2.605890331,-2.687026809
-2.615319284,-2.559538114,-2.593250062,-2.605890331,-2.770549754,-2.590746573
-2.559538114,-2.593250062,-2.605890331,-2.770549754,-2.95362591,-2.568908447
-2.593250062,-2.605890331,-2.770549754,-2.95362591,-2.74692874,-2.690191344
-2.605890331,-2.770549754,-2.95362591,-2.74692874,-2.226907362,-2.645433046
-2.770549754,-2.95362591,-2.74692874,-2.226907362,-2.198881199,-2.837111258
-2.95362591,-2.74692874,-2.226907362,-2.198881199,-2.121265986,-2.825048747
-2.74692874,-2.226907362,-2.198881199,-2.121265986,-2.136772728,-2.655750887
-2.226907362,-2.198881199,-2.121265986,-2.136772728,-2.139666877,-2.433012295
-2.198881199,-2.121265986,-2.136772728,-2.139666877,-1.566379224,-2.094225161
-2.121265986,-2.136772728,-2.139666877,-1.566379224,-1.398064246,-1.870277783
-2.136772728,-2.139666877,-1.566379224,-1.398064246,-0.699314968,-1.846544756
-2.139666877,-1.566379224,-1.398064246,-0.699314968,-1.304660136,-1.903154227
-1.566379224,-1.398064246,-0.699314968,-1.304660136,-1.278776077,-1.718509738
-1.398064246,-0.699314968,-1.304660136,-1.278776077,-0.585658692,-1.179653259
-0.699314968,-1.304660136,-1.278776077,-0.585658692,-1.195321295,-1.110026996
-1.304660136,-1.278776077,-0.585658692,-1.195321295,-1.19878657,-1.175529557
-1.278776077,-0.585658692,-1.195321295,-1.19878657,-0.719935571,-1.353552335
-0.585658692,-1.195321295,-1.19878657,-0.719935571,-0.866260956,-0.804021051
-1.195321295,-1.19878657,-0.719935571,-0.866260956,-0.40496852,-0.905053069
-1.19878657,-0.719935571,-0.866260956,-0.40496852,-0.219419507,-0.912070194
-0.719935571,-0.866260956,-0.40496852,-0.219419507,-0.580257162,-0.823500545
-0.866260956,-0.40496852,-0.219419507,-0.580257162,-0.432265929,-0.505572128
-0.40496852,-0.219419507,-0.580257162,-0.432265929,-0.569851366,-0.41453302
-0.219419507,-0.580257162,-0.432265929,-0.569851366,-0.54924555,-0.347004508
-0.580257162,-0.432265929,-0.569851366,-0.54924555,-0.369154188,-0.469924342
-0.432265929,-0.569851366,-0.54924555,-0.369154188,-0.695683624,-0.395426804
-0.569851366,-0.54924555,-0.369154188,-0.695683624,0.073803357,-0.438915685
-0.54924555,-0.369154188,-0.695683624,0.073803357,-0.217705831,-0.438915685
-0.369154188,-0.695683624,0.073803357,-0.217705831,-0.005152803,-0.438915685
-0.695683624,0.073803357,-0.217705831,-0.005152803,-0.410156275,-0.438915685
0.073803357,-0.217705831,-0.005152803,-0.410156275,0.062854341,-0.065204754
-0.217705831,-0.005152803,-0.410156275,0.062854341,1.015605464,-0.065204754
-0.005152803,-0.410156275,0.062854341,1.015605464,1.692276566,-0.065204754
-0.410156275,0.062854341,1.015605464,1.692276566,1.693247226,-0.065204754
0.062854341,1.015605464,1.692276566,1.693247226,1.636461646,0.263716372
1.015605464,1.692276566,1.693247226,1.636461646,2.339024148,1.252221791
1.692276566,1.693247226,1.636461646,2.339024148,2.480985992,1.403302678
1.693247226,1.636461646,2.339024148,2.480985992,2.881322853,1.225452365
1.636461646,2.339024148,2.480985992,2.881322853,2.909611195,1.222371447
2.339024148,2.480985992,2.881322853,2.909611195,3.431602984,1.66922387
2.480985992,2.881322853,2.909611195,3.431602984,3.390124995,1.66922387
2.881322853,2.909611195,3.431602984,3.390124995,4.888943445,2.064556941
2.909611195,3.431602984,3.390124995,4.888943445,3.718106699,2.064556941
3.431602984,3.390124995,4.888943445,3.718106699,3.85806062,2.064556941
3.390124995,4.888943445,3.718106699,3.85806062,5.319467311,2.064556941
4.888943445,3.718106699,3.85806062,5.319467311,4.515144107,2.839564717
3.718106699,3.85806062,5.319467311,4.515144107,4.684322243,2.516639123
3.85806062,5.319467311,4.515144107,4.684322243,5.298581356,2.516639123
5.319467311,4.515144107,4.684322243,5.298581356,5.119565406,3.047848884
4.515144107,4.684322243,5.298581356,5.119565406,5.452738343,3.047848884
4.684322243,5.298581356,5.119565406,5.452738343,6.365019258,3.325519323
5.298581356,5.119565406,5.452738343,6.365019258,4.938428438,3.325519323
5.119565406,5.452738343,6.365019258,4.938428438,4.883048364,3.325519323
5.452738343,6.365019258,4.938428438,4.883048364,4.740415993,3.325519323
6.365019258,4.938428438,4.883048364,4.740415993,5.47812228,3.325519323
4.938428438,4.883048364,4.740415993,5.47812228,7.183367957,3.325519323
4.883048364,4.740415993,5.47812228,7.183367957,6.801736189,3.325519323
4.740415993,5.47812228,7.183367957,6.801736189,6.81965336,3.325519323
5.47812228,7.183367957,6.801736189,6.81965336,6.96695117,3.325519323
7.183367957,6.801736189,6.81965336,6.96695117,6.096429981,4.087006613
6.801736189,6.81965336,6.96695117,6.096429981,5.592043623,4.087006613
6.81965336,6.96695117,6.096429981,5.592043623,5.41578745,4.087006613
6.96695117,6.096429981,5.592043623,5.41578745,5.330154271,4.087006613
6.096429981,5.592043623,5.41578745,5.330154271,5.190100937,3.47356656
5.592043623,5.41578745,5.330154271,5.190100937,5.250990998,3.43223079
5.41578745,5.330154271,5.190100937,5.250990998,5.588197449,3.43223079
5.330154271,5.190100937,5.250990998,5.588197449,4.028638353,3.43223079
5.190100937,5.250990998,5.588197449,4.028638353,2.702373239,3.43223079
5.250990998,5.588197449,4.028638353,2.702373239,2.554824924,3.43223079
5.588197449,4.028638353,2.702373239,2.554824924,3.390202521,3.43223079
4.028638353,2.702373239,2.554824924,3.390202521,2.844291669,2.666988961
2.702373239,2.554824924,3.390202521,2.844291669,3.311066926,2.526857958
2.554824924,3.390202521,2.844291669,3.311066926,3.030122129,2.526857958
3.390202521,2.844291669,3.311066926,3.030122129,2.384709418,2.799017614
2.844291669,3.311066926,3.030122129,2.384709418,2.703740613,2.799017614
3.311066926,3.030122129,2.384709418,2.703740613,2.523884346,2.708241418
3.030122129,2.384709418,2.703740613,2.523884346,2.650598703,2.697281232
2.384709418,2.703740613,2.523884346,2.650598703,3.0412243,2.697467883
2.703740613,2.523884346,2.650598703,3.0412243,2.757176883,2.699189978
2.523884346,2.650598703,3.0412243,2.757176883,2.812629031,2.677205926
2.650598703,3.0412243,2.757176883,2.812629031,2.544524146,2.59771735
3.0412243,2.757176883,2.812629031,2.544524146,3.205732186,2.604182876
2.757176883,2.812629031,2.544524146,3.205732186,2.166203568,2.592718907
2.812629031,2.544524146,3.205732186,2.166203568,2.31047469,2.781876316
2.544524146,3.205732186,2.166203568,2.31047469,2.349735577,2.781876316
3.205732186,2.166203568,2.31047469,2.349735577,1.884293035,2.702345998
2.166203568,2.31047469,2.349735577,1.884293035,1.763405265,2.387981364
2.31047469,2.349735577,1.884293035,1.763405265,-0.271575875,2.213479644
2.349735577,1.884293035,1.763405265,-0.271575875,1.229349242,2.172380699
1.884293035,1.763405265,-0.271575875,1.229349242,1.491018956,1.835792492
1.763405265,-0.271575875,1.229349242,1.491018956,0.808646926,1.721742332
-0.271575875,1.229349242,1.491018956,0.808646926,1.417189722,1.544331098
1.229349242,1.491018956,0.808646926,1.417189722,1.514219059,1.403062697
1.491018956,0.808646926,1.417189722,1.514219059,1.751805218,1.403062697
0.808646926,1.417189722,1.514219059,1.751805218,0.237141312,1.324168642
1.417189722,1.514219059,1.751805218,0.237141312,1.042831624,1.249625503
1.514219059,1.751805218,0.237141312,1.042831624,0.178598251,1.258785653
1.751805218,0.237141312,1.042831624,0.178598251,0.223155277,1.487138539
0.237141312,1.042831624,0.178598251,0.223155277,0.448367629,0.919234796
1.042831624,0.178598251,0.223155277,0.448367629,0.776996453,0.705299717
0.178598251,0.223155277,0.448367629,0.776996453,0.365960087,0.352156948
0.223155277,0.448367629,0.776996453,0.365960087,0.103947791,0.352156948
0.448367629,0.776996453,0.365960087,0.103947791,0.182144441,0.584610045
0.776996453,0.365960087,0.103947791,0.182144441,0.020785885,0.970600586
0.365960087,0.103947791,0.182144441,0.020785885,0.220928711,0.450860105
0.103947791,0.182144441,0.020785885,0.220928711,0.12971517,0.450860105
0.182144441,0.020785885,0.220928711,0.12971517,0.240916003,0.450860105
0.020785885,0.220928711,0.12971517,0.240916003,-0.037752547,0.277629362
0.220928711,0.12971517,0.240916003,-0.037752547,0.024190869,0.078179261
0.12971517,0.240916003,-0.037752547,0.024190869,-0.085091488,-0.080431896
0.240916003,-0.037752547,0.024190869,-0.085091488,-0.495083146,0.045169843
-0.037752547,0.024190869,-0.085091488,-0.495083146,-0.783772189,0.100937972
0.024190869,-0.085091488,-0.495083146,-0.783772189,-1.601771742,0.100937972
-0.085091488,-0.495083146,-0.783772189,-1.601771742,-2.284974699,0.100937972
-0.495083146,-0.783772189,-1.601771742,-2.284974699,-2.154682381,-0.383771418
-0.783772189,-1.601771742,-2.284974699,-2.154682381,-1.56496859,-0.383771418
-1.601771742,-2.284974699,-2.154682381,-1.56496859,-2.606307224,-0.736817868
-2.284974699,-2.154682381,-1.56496859,-2.606307224,-2.04612114,-1.233429836
-2.154682381,-1.56496859,-2.606307224,-2.04612114,-4.174551796,-1.233429836
-1.56496859,-2.606307224,-2.04612114,-4.174551796,-3.082437863,-1.203168948
-2.606307224,-2.04612114,-4.174551796,-3.082437863,-4.003270644,-1.468189446
-2.04612114,-4.174551796,-3.082437863,-4.003270644,-3.581025661,-1.468189446
-4.174551796,-3.082437863,-4.003270644,-3.581025661,-3.610888625,-2.142309064
-3.082437863,-4.003270644,-3.581025661,-3.610888625,-3.367678942,-2.142309064
-4.003270644,-3.581025661,-3.610888625,-3.367678942,-3.068369181,-2.142309064
-3.581025661,-3.610888625,-3.367678942,-3.068369181,-3.627295215,-2.142309064
-3.610888625,-3.367678942,-3.068369181,-3.627295215,-3.464881516,-2.142309064
-3.367678942,-3.068369181,-3.627295215,-3.464881516,-3.34608883,-2.142309064
-3.068369181,-3.627295215,-3.464881516,-3.34608883,-3.77436228,-2.142309064
-3.627295215,-3.464881516,-3.34608883,-3.77436228,-3.350963604,-2.142309064
-3.464881516,-3.34608883,-3.77436228,-3.350963604,-3.539076053,-2.142309064
-3.34608883,-3.77436228,-3.350963604,-3.539076053,-5.228603528,-2.142309064
-3.77436228,-3.350963604,-3.539076053,-5.228603528,-5.060691444,-2.142309064
-3.350963604,-3.539076053,-5.228603528,-5.060691444,-5.190449353,-2.142309064
-3.539076053,-5.228603528,-5.060691444,-5.190449353,-4.967314378,-2.142309064
-5.228603528,-5.060691444,-5.190449353,-4.967314378,-4.160330072,-3.209985634
-5.060691444,-5.190449353,-4.967314378,-4.160330072,-4.66743552,-3.231641807
-5.190449353,-4.967314378,-4.160330072,-4.66743552,-5.3743604,-3.231641807
-4.967314378,-4.160330072,-4.66743552,-5.3743604,-4.553697405,-3.231641807
-4.160330072,-4.66743552,-5.3743604,-4.553697405,-4.487229502,-3.231641807
-4.66743552,-5.3743604,-4.553697405,-4.487229502,-5.050182495,-3.231641807
-5.3743604,-4.553697405,-4.487229502,-5.050182495,-5.157342454,-3.16375357
-4.553697405,-4.487229502,-5.050182495,-5.157342454,-4.669377337,-2.957395462
-4.487229502,-5.050182495,-5.157342454,-4.669377337,-4.045854743,-2.957395462
-5.050182495,-5.157342454,-4.669377337,-4.045854743,-3.548594088,-2.841913344
-5.157342454,-4.669377337,-4.045854743,-3.548594088,-3.354279164,-2.841913344
-4.669377337,-4.045854743,-3.548594088,-3.354279164,-2.82153985,-2.708701234
-4.045854743,-3.548594088,-3.354279164,-2.82153985,-2.47459241,-2.662441043
-3.548594088,-3.354279164,-2.82153985,-2.47459241,-2.749288741,-2.662441043
-3.354279164,-2.82153985,-2.47459241,-2.749288741,-2.501375533,-2.662441043
-2.82153985,-2.47459241,-2.749288741,-2.501375533,-2.517816074,-2.315656898
-2.47459241,-2.749288741,-2.501375533,-2.517816074,-2.461392053,-2.265641611
-2.749288741,-2.501375533,-2.517816074,-2.461392053,-3.303752675,-2.303414306
-2.501375533,-2.517816074,-2.461392053,-3.303752675,-2.36269389,-2.311927159
-2.517816074,-2.461392053,-3.303752675,-2.36269389,-2.597565313,-2.349060648
-2.461392053,-3.303752675,-2.36269389,-2.597565313,-2.636150262,-2.474852786
-3.303752675,-2.36269389,-2.597565313,-2.636150262,-2.546888576,-2.604591551
-2.36269389,-2.597565313,-2.636150262,-2.546888576,-2.518187597,-2.613529903
-2.597565313,-2.636150262,-2.546888576,-2.518187597,-2.404827935,-2.55196611
-2.636150262,-2.546888576,-2.518187597,-2.404827935,-2.016097539,-2.542201069
-2.546888576,-2.518187597,-2.404827935,-2.016097539,-2.658068141,-2.571561381
-2.518187597,-2.404827935,-2.016097539,-2.658068141,-2.370835699,-2.379270373
-2.404827935,-2.016097539,-2.658068141,-2.370835699,-1.837301603,-2.45076665
-2.016097539,-2.658068141,-2.370835699,-1.837301603,-1.720503868,-2.265632381
-2.658068141,-2.370835699,-1.837301603,-1.720503868,-1.6218076,-2.381850235
-2.370835699,-1.837301603,-1.720503868,-1.6218076,-1.30744532,-2.180827052
-1.837301603,-1.720503868,-1.6218076,-1.30744532,-1.812755016,-1.909772348
-1.720503868,-1.6218076,-1.30744532,-1.812755016,-0.876573797,-1.845847063
-1.6218076,-1.30744532,-1.812755016,-0.876573797,-1.250114934,-1.693882398
-1.30744532,-1.812755016,-0.876573797,-1.250114934,-0.710013384,-1.758966014
-1.812755016,-0.876573797,-1.250114934,-0.710013384,-1.05175238,-1.758966014
-0.876573797,-1.250114934,-0.710013384,-1.05175238,-0.666878747,-1.127130597
-1.250114934,-0.710013384,-1.05175238,-0.666878747,-0.999757649,-0.986161213
-0.710013384,-1.05175238,-0.666878747,-0.999757649,-0.541289981,-0.709063926
-1.05175238,-0.666878747,-0.999757649,-0.541289981,-0.771558472,-0.964863458
-0.666878747,-0.999757649,-0.541289981,-0.771558472,-0.42659153,-0.964863458
-0.999757649,-0.541289981,-0.771558472,-0.42659153,-0.732478817,-0.880931678
-0.541289981,-0.771558472,-0.42659153,-0.732478817,-0.654821135,-0.439061926
-0.771558472,-0.42659153,-0.732478817,-0.654821135,-0.218265683,-0.564537411
-0.42659153,-0.732478817,-0.654821135,-0.218265683,-0.32383275,-0.564537411
-0.732478817,-0.654821135,-0.218265683,-0.32383275,-0.317773466,-0.772962231
